match_id,patch,minute,gold_diff,xp_diff,cs_diff,tower_diff,dragon_diff,final_win
NA1_5356596588,15.17.706.7412,15,722,2403,41,0,0,1
NA1_5356596588,15.17.706.7412,20,5129,4788,53,0,0,1
NA1_5356596588,15.17.706.7412,25,12626,14008,71,2,0,1
NA1_5356552048,15.17.706.7412,10,2295,1498,45,0,0,1
NA1_5356552048,15.17.706.7412,15,11381,10222,126,1,0,1
NA1_5370832306,15.18.710.2811,10,1011,273,11,0,0,0
NA1_5370832306,15.18.710.2811,15,2177,1469,16,-1,0,0
NA1_5370832306,15.18.710.2811,20,-1532,-5557,-33,0,-1,0
NA1_5370832306,15.18.710.2811,25,-1985,-2362,-46,0,0,0
NA1_5370787447,15.18.710.2811,10,1889,1244,-6,0,0,1
NA1_5370787447,15.18.710.2811,15,1290,932,9,1,0,1
NA1_5370787447,15.18.710.2811,20,-25,-701,2,0,1,1
NA1_5370787447,15.18.710.2811,25,-4252,-7988,-17,0,0,1
NA1_5370205646,15.18.710.2811,10,1755,758,19,0,0,1
NA1_5370205646,15.18.710.2811,15,2611,-548,3,0,0,1
NA1_5370205646,15.18.710.2811,20,54,-4754,-11,0,0,1
NA1_5370205646,15.18.710.2811,25,-223,-9476,-65,0,0,1
NA1_5369735552,15.18.710.2811,10,2227,1304,6,0,0,1
NA1_5369735552,15.18.710.2811,15,3293,4417,49,0,0,1
NA1_5369735552,15.18.710.2811,20,-23,-2054,15,-2,0,1
NA1_5369735552,15.18.710.2811,25,4495,5726,42,0,0,1
NA1_5366202758,15.18.710.2811,10,550,269,-24,0,0,1
NA1_5366202758,15.18.710.2811,15,480,-1484,-23,1,0,1
NA1_5366202758,15.18.710.2811,20,3700,4281,3,1,1,1
NA1_5366202758,15.18.710.2811,25,8353,11003,62,0,0,1
NA1_5363647162,15.17.708.5788,10,919,861,-6,0,0,0
NA1_5363647162,15.17.708.5788,15,3611,2549,3,1,-1,0
NA1_5363647162,15.17.708.5788,20,1456,1978,29,-1,0,0
NA1_5363647162,15.17.708.5788,25,1385,4749,-1,0,0,0
NA1_5363631770,15.17.708.5788,10,-1926,-437,2,0,0,0
NA1_5363631770,15.17.708.5788,15,-4841,-4044,-32,-1,0,0
NA1_5363631770,15.17.708.5788,20,-4793,-3887,-11,0,0,0
NA1_5363615824,15.17.708.5788,10,3646,945,-10,0,0,1
NA1_5363615824,15.17.708.5788,15,9599,7638,58,2,0,1
NA1_5363601198,15.17.708.5788,10,-1657,359,-17,0,0,0
NA1_5363601198,15.17.708.5788,15,-5813,-2126,-62,0,0,0
NA1_5363577183,15.17.708.5788,10,-4027,-2575,-43,0,0,0
NA1_5363577183,15.17.708.5788,15,-7514,-5677,-96,-1,0,0
NA1_5363577183,15.17.708.5788,20,-10019,-7991,-107,0,-1,0
NA1_5363554346,15.17.708.5788,10,-2988,-2221,-10,0,0,0
NA1_5363554346,15.17.708.5788,15,-4858,-2690,-1,0,0,0
NA1_5363554346,15.17.708.5788,20,-8601,-8099,-40,0,0,0
NA1_5363554346,15.17.708.5788,25,-9480,-9398,-28,0,-1,0
NA1_5363535811,15.17.708.5788,10,3118,2041,-3,0,0,1
NA1_5363535811,15.17.708.5788,15,7797,4643,29,2,0,1
NA1_5363535811,15.17.708.5788,20,9959,5174,29,0,0,1
NA1_5363535811,15.17.708.5788,25,10782,7701,11,0,0,1
NA1_5363509468,15.17.708.5788,10,-845,16,0,0,0,0
NA1_5363509468,15.17.708.5788,15,-1798,-1967,-15,0,0,0
NA1_5363509468,15.17.708.5788,20,-2128,-974,-14,-1,-1,0
NA1_5363509468,15.17.708.5788,25,-5406,-8775,-3,1,0,0
NA1_5377059644,15.19.714.7225,10,2470,1060,33,0,0,0
NA1_5377059644,15.19.714.7225,15,3218,1064,51,1,0,0
NA1_5377059644,15.19.714.7225,20,4518,-519,47,0,0,0
NA1_5377059644,15.19.714.7225,25,5083,3329,67,-1,0,0
NA1_5373669915,15.18.710.2811,10,-3153,-1008,-10,0,0,0
NA1_5373669915,15.18.710.2811,15,-4168,-2696,-47,0,0,0
NA1_5373669915,15.18.710.2811,20,-3838,-710,-28,-1,0,0
NA1_5373669915,15.18.710.2811,25,-4610,1683,-61,0,-1,0
NA1_5365763838,15.17.708.5788,10,3837,3074,46,0,0,1
NA1_5365763838,15.17.708.5788,15,2236,2952,52,2,0,1
NA1_5365763838,15.17.708.5788,20,6820,8682,64,0,0,1
NA1_5365763838,15.17.708.5788,25,7149,17291,92,0,1,1
NA1_5365504794,15.17.708.5788,10,1969,1271,-2,0,0,1
NA1_5365504794,15.17.708.5788,15,5832,4720,35,0,0,1
NA1_5365504794,15.17.708.5788,20,8675,5585,54,0,0,1
NA1_5365437426,15.17.708.5788,10,1515,-251,7,0,0,1
NA1_5365437426,15.17.708.5788,15,3205,703,27,1,0,1
NA1_5365437426,15.17.708.5788,20,4425,1949,42,0,0,1
NA1_5365437426,15.17.708.5788,25,9981,14255,120,0,0,1
NA1_5365416937,15.17.708.5788,10,2261,1828,75,0,1,1
NA1_5365416937,15.17.708.5788,15,5684,4213,109,1,0,1
NA1_5365416937,15.17.708.5788,20,9238,5810,136,2,0,1
NA1_5365391976,15.17.708.5788,10,1362,1723,14,0,0,1
NA1_5365391976,15.17.708.5788,15,1428,1361,7,0,0,1
NA1_5365391976,15.17.708.5788,20,4986,5337,14,0,0,1
NA1_5364915199,15.17.708.5788,10,1424,-299,22,0,0,0
NA1_5364915199,15.17.708.5788,15,172,-2465,0,0,0,0
NA1_5364915199,15.17.708.5788,20,-6357,-8953,-45,-1,0,0
NA1_5364889464,15.17.708.5788,10,4687,2984,1,0,0,1
NA1_5364889464,15.17.708.5788,15,9986,6503,55,0,0,1
NA1_5364834675,15.17.708.5788,10,1575,1054,14,0,0,1
NA1_5364834675,15.17.708.5788,15,2312,288,26,1,0,1
NA1_5364834675,15.17.708.5788,20,1441,-1673,13,0,0,1
NA1_5364823426,15.17.708.5788,10,691,290,-14,0,0,1
NA1_5364823426,15.17.708.5788,15,3379,3071,0,0,0,1
NA1_5364823426,15.17.708.5788,20,5652,7676,45,1,1,1
NA1_5364823426,15.17.708.5788,25,10254,13766,99,1,1,1
NA1_5364466555,15.17.708.5788,10,-632,-22,0,0,0,1
NA1_5364466555,15.17.708.5788,15,789,1946,34,1,0,1
NA1_5364466555,15.17.708.5788,20,2311,5747,66,1,0,1
NA1_5364466555,15.17.708.5788,25,6297,13806,80,2,0,1
NA1_5371615517,15.18.710.2811,10,-870,370,20,0,0,1
NA1_5371615517,15.18.710.2811,15,3398,4599,43,0,0,1
NA1_5371615517,15.18.710.2811,20,7628,6721,51,0,0,1
NA1_5371584470,15.18.710.2811,10,-945,65,-21,0,0,0
NA1_5371584470,15.18.710.2811,15,737,1599,-19,0,0,0
NA1_5371584470,15.18.710.2811,20,253,1068,4,-1,0,0
NA1_5371584470,15.18.710.2811,25,-2682,-6511,-11,0,-1,0
NA1_5371559759,15.18.710.2811,10,234,-41,-8,0,0,0
NA1_5371559759,15.18.710.2811,15,-2866,-4020,-12,0,0,0
NA1_5371559759,15.18.710.2811,20,-5650,-5750,-50,0,0,0
NA1_5371559759,15.18.710.2811,25,-5083,-12566,-70,0,0,0
NA1_5371514968,15.18.710.2811,10,258,292,-1,0,0,1
NA1_5371514968,15.18.710.2811,15,4625,5707,53,0,0,1
NA1_5371514968,15.18.710.2811,20,8232,9896,54,1,0,1
NA1_5371494419,15.18.710.2811,10,3673,2832,51,0,0,1
NA1_5371494419,15.18.710.2811,15,9316,6744,119,0,0,1
NA1_5371494419,15.18.710.2811,20,14306,8993,144,0,0,1
NA1_5371494419,15.18.710.2811,25,16061,13635,156,1,0,1
NA1_5373083328,15.18.710.2811,10,1588,498,35,0,0,1
NA1_5373083328,15.18.710.2811,15,1645,1435,59,0,-1,1
NA1_5373083328,15.18.710.2811,20,1247,2695,74,0,1,1
NA1_5373083328,15.18.710.2811,25,6213,12340,121,0,0,1
NA1_5369828078,15.18.710.2811,10,2126,244,53,0,1,1
NA1_5369828078,15.18.710.2811,15,5316,305,67,2,-1,1
NA1_5369828078,15.18.710.2811,20,7126,818,87,0,0,1
NA1_5369828078,15.18.710.2811,25,11121,7959,145,1,0,1
NA1_5369288156,15.18.710.2811,10,3761,900,56,0,0,1
NA1_5369288156,15.18.710.2811,15,5798,-68,60,1,0,1
NA1_5369288156,15.18.710.2811,20,11199,6961,99,0,0,1
NA1_5369288156,15.18.710.2811,25,16017,11499,114,1,0,1
NA1_5368360228,15.18.710.2811,10,5603,3338,80,1,0,1
NA1_5368360228,15.18.710.2811,15,6831,1814,106,1,0,1
NA1_5368360228,15.18.710.2811,20,10300,7599,128,0,0,1
NA1_5360131348,15.17.708.5788,10,1292,819,22,0,0,0
NA1_5360131348,15.17.708.5788,15,-877,220,22,-3,-1,0
NA1_5360131348,15.17.708.5788,20,4110,5778,31,1,0,0
NA1_5360131348,15.17.708.5788,25,-802,-553,-15,-1,0,0
NA1_5359901703,15.17.708.5788,10,2351,663,-37,0,0,0
NA1_5359901703,15.17.708.5788,15,2251,1563,-29,0,0,0
NA1_5359901703,15.17.708.5788,20,6971,4945,-19,2,0,0
NA1_5359901703,15.17.708.5788,25,1958,-1483,-36,0,0,0
NA1_5359850609,15.17.708.5788,10,-1141,-1319,-33,0,0,0
NA1_5359850609,15.17.708.5788,15,140,549,-21,0,0,0
NA1_5359850609,15.17.708.5788,20,-2162,230,-40,0,0,0
NA1_5359850609,15.17.708.5788,25,419,-2047,-52,0,1,0
NA1_5359408508,15.17.708.5788,10,-4433,-831,33,0,0,0
NA1_5359408508,15.17.708.5788,15,-9888,-5148,-8,-4,0,0
NA1_5359408508,15.17.708.5788,20,-3757,114,40,0,0,0
NA1_5359408508,15.17.708.5788,25,2024,13154,121,1,1,0
NA1_5355285922,15.16.706.7476,10,895,1171,35,0,0,0
NA1_5355285922,15.16.706.7476,15,264,-1208,24,0,0,0
NA1_5355285922,15.16.706.7476,20,-737,-6122,0,0,0,0
NA1_5355285922,15.16.706.7476,25,-1002,-9761,-13,0,0,0
NA1_5355224089,15.16.706.7476,10,-4,4,-21,0,0,0
NA1_5355224089,15.16.706.7476,15,2330,443,-6,1,0,0
NA1_5355224089,15.16.706.7476,20,2075,-867,-13,0,0,0
NA1_5355224089,15.16.706.7476,25,3144,-3723,-27,0,1,0
NA1_5354842857,15.16.706.7476,10,-1225,-1124,-2,0,0,0
NA1_5354842857,15.16.706.7476,15,-3991,-2336,-15,0,0,0
NA1_5354842857,15.16.706.7476,20,-7237,-5100,-38,0,0,0
NA1_5353893985,15.16.706.7476,10,-1768,-191,-30,0,0,0
NA1_5353893985,15.16.706.7476,15,-4262,-3925,-48,0,0,0
NA1_5353893985,15.16.706.7476,20,-8595,-7423,-98,-1,0,0
NA1_5353893985,15.16.706.7476,25,-10001,-15076,-108,0,0,0
NA1_5353848431,15.16.706.7476,10,-1573,-2889,-51,0,-1,0
NA1_5353848431,15.16.706.7476,15,-3494,-2022,-106,-1,0,0
NA1_5353848431,15.16.706.7476,20,-3237,-3165,-120,1,0,0
NA1_5353848431,15.16.706.7476,25,-2537,-5529,-164,1,0,0
NA1_5378509430,15.19.715.1836,10,1611,2913,18,0,1,1
NA1_5378509430,15.19.715.1836,15,2956,4139,31,0,0,1
NA1_5378469422,15.19.715.1836,10,431,613,21,0,0,1
NA1_5378469422,15.19.715.1836,15,2117,4187,25,0,0,1
NA1_5378469422,15.19.715.1836,20,2685,7035,36,0,0,1
NA1_5378469422,15.19.715.1836,25,3163,16716,50,0,1,1
NA1_5377960349,15.19.715.1836,10,-1973,-1021,1,0,0,1
NA1_5377960349,15.19.715.1836,15,-2400,-2548,-18,0,0,1
NA1_5377960349,15.19.715.1836,20,-171,-1798,-8,1,0,1
NA1_5377960349,15.19.715.1836,25,-2121,-7929,-18,-2,0,1
NA1_5377534942,15.19.714.7225,10,-1921,-785,8,0,0,0
NA1_5377534942,15.19.714.7225,15,-3930,-1253,-9,-1,-1,0
NA1_5377534942,15.19.714.7225,20,-2738,1057,18,0,0,0
NA1_5377534942,15.19.714.7225,25,-6109,581,-24,1,0,0
NA1_5377391473,15.19.714.7225,10,-151,-633,-10,0,0,0
NA1_5377391473,15.19.714.7225,15,-2553,-1033,-15,-1,0,0
NA1_5377391473,15.19.714.7225,20,-3329,-3790,-15,0,-1,0
NA1_5377391473,15.19.714.7225,25,-9705,-13124,-75,0,0,0
NA1_5377346379,15.19.714.7225,10,-3687,-4075,-63,0,0,1
NA1_5377346379,15.19.714.7225,15,-3632,-3003,-71,0,0,1
NA1_5377346379,15.19.714.7225,20,1349,2317,-51,0,0,1
NA1_5377346379,15.19.714.7225,25,4909,4149,-14,0,0,1
NA1_5378484967,15.19.715.1836,10,1045,-849,-5,0,-1,0
NA1_5378484967,15.19.715.1836,15,-902,-3718,-23,0,0,0
NA1_5378484967,15.19.715.1836,20,-306,-4717,-72,1,0,0
NA1_5378484967,15.19.715.1836,25,-6145,-12250,-113,0,0,0
NA1_5378439011,15.19.715.1836,10,-3091,-2156,-26,0,0,0
NA1_5378439011,15.19.715.1836,15,-4168,-2127,-20,0,0,0
NA1_5378439011,15.19.715.1836,20,-8415,-7154,-48,-1,0,0
NA1_5377811446,15.19.715.1836,10,3646,1224,45,0,0,1
NA1_5377811446,15.19.715.1836,15,7960,3595,75,1,0,1
NA1_5377532471,15.19.715.1836,10,3516,2920,40,0,0,1
NA1_5377532471,15.19.715.1836,15,8862,7222,97,2,0,1
NA1_5377532471,15.19.715.1836,20,7910,5531,124,0,0,1
NA1_5377532471,15.19.715.1836,25,10526,9255,100,2,0,1
NA1_5377369074,15.19.715.1836,10,-2162,-866,-32,0,0,0
NA1_5377369074,15.19.715.1836,15,-4148,-1587,-42,0,0,0
NA1_5377369074,15.19.715.1836,20,-7440,-3101,-65,0,0,0
NA1_5377369074,15.19.715.1836,25,-4815,-6678,-80,1,-1,0
NA1_5372622055,15.18.710.2811,10,-1435,-1533,-68,0,0,1
NA1_5372622055,15.18.710.2811,15,-398,-83,-97,0,0,1
NA1_5372622055,15.18.710.2811,20,1327,2020,-104,0,0,1
NA1_5370343575,15.18.710.2811,10,850,-226,14,0,0,1
NA1_5370343575,15.18.710.2811,15,1417,971,21,-1,0,1
NA1_5370343575,15.18.710.2811,20,-2276,-3719,16,-1,0,1
NA1_5370343575,15.18.710.2811,25,-5545,-13329,7,-1,0,1
NA1_5370064076,15.18.710.2811,10,2587,2108,35,0,0,0
NA1_5370064076,15.18.710.2811,15,2785,2650,47,0,0,0
NA1_5370064076,15.18.710.2811,20,-109,1046,52,1,0,0
NA1_5370064076,15.18.710.2811,25,-585,-3660,59,0,0,0
NA1_5370025007,15.18.710.2811,10,-118,-12,7,0,0,0
NA1_5370025007,15.18.710.2811,15,-6,568,18,0,0,0
NA1_5370025007,15.18.710.2811,20,1361,914,16,0,0,0
NA1_5370025007,15.18.710.2811,25,4916,9539,69,1,-1,0
NA1_5369995431,15.18.710.2811,10,-2747,-1961,-37,0,0,1
NA1_5369995431,15.18.710.2811,15,-3155,-3969,-63,-1,0,1
NA1_5369995431,15.18.710.2811,20,-826,-2959,-60,0,0,1
NA1_5369995431,15.18.710.2811,25,903,3584,-52,0,0,1
NA1_5369973335,15.18.710.2811,10,1391,302,-10,0,0,1
NA1_5369973335,15.18.710.2811,15,4986,3335,-2,1,1,1
NA1_5369973335,15.18.710.2811,20,11003,9264,42,2,1,1
NA1_5369920486,15.18.710.2811,10,-933,-1909,-10,0,0,1
NA1_5369920486,15.18.710.2811,15,-365,-598,15,0,1,1
NA1_5369920486,15.18.710.2811,20,3547,2109,38,2,1,1
NA1_5369920486,15.18.710.2811,25,10344,11717,73,2,0,1
NA1_5369334886,15.18.710.2811,10,772,611,19,0,0,1
NA1_5369334886,15.18.710.2811,15,3736,2818,9,1,0,1
NA1_5369334886,15.18.710.2811,20,4031,3721,5,0,0,1
NA1_5369334886,15.18.710.2811,25,7106,8494,5,0,0,1
NA1_5369300550,15.18.710.2811,10,689,161,-2,0,0,1
NA1_5369300550,15.18.710.2811,15,4134,2036,26,1,0,1
NA1_5369300550,15.18.710.2811,20,4308,2524,34,0,1,1
NA1_5369300550,15.18.710.2811,25,9047,5222,78,1,0,1
NA1_5369210250,15.18.710.2811,10,-717,-1168,1,0,0,0
NA1_5369210250,15.18.710.2811,15,-279,-820,-15,-1,0,0
NA1_5369210250,15.18.710.2811,20,-1016,-3146,-40,0,0,0
NA1_5369210250,15.18.710.2811,25,-5866,-10793,-78,-2,-1,0
NA1_5369193075,15.18.710.2811,10,-2475,1115,56,0,0,0
NA1_5369193075,15.18.710.2811,15,-684,1934,60,1,0,0
NA1_5369193075,15.18.710.2811,20,-2066,-90,19,-1,0,0
NA1_5369193075,15.18.710.2811,25,212,-3096,3,1,0,0
NA1_5368946074,15.18.710.2811,10,-1892,-736,-33,-2,0,1
NA1_5368946074,15.18.710.2811,15,-5087,-2659,-38,-2,0,1
NA1_5368946074,15.18.710.2811,20,-4429,-2579,-37,1,0,1
NA1_5368946074,15.18.710.2811,25,-3491,1103,-52,-1,-1,1
NA1_5368909204,15.18.710.2811,10,587,-880,-28,0,0,1
NA1_5368909204,15.18.710.2811,15,754,1418,-3,1,0,1
NA1_5368909204,15.18.710.2811,20,4446,7591,12,1,1,1
NA1_5368909204,15.18.710.2811,25,11780,15113,8,1,0,1
NA1_5378691070,15.19.715.1836,10,1295,1303,-10,0,0,0
NA1_5378691070,15.19.715.1836,15,2412,964,-15,0,-1,0
NA1_5378691070,15.19.715.1836,20,3026,223,-26,0,0,0
NA1_5378691070,15.19.715.1836,25,-168,-5383,-35,0,0,0
NA1_5372921151,15.18.710.2811,10,131,-1232,-12,0,-1,1
NA1_5372921151,15.18.710.2811,15,-1045,-2789,-28,0,0,1
NA1_5372921151,15.18.710.2811,20,-1968,-3484,-33,0,0,1
NA1_5372921151,15.18.710.2811,25,-2797,-853,-40,-1,0,1
NA1_5372891844,15.18.710.2811,10,-1679,-344,-29,0,0,0
NA1_5372891844,15.18.710.2811,15,-2430,-455,-21,0,0,0
NA1_5372891844,15.18.710.2811,20,-3086,-2056,-33,0,0,0
NA1_5372830822,15.18.710.2811,10,-3642,-2173,-20,0,0,0
NA1_5372830822,15.18.710.2811,15,-3968,-2652,-10,0,0,0
NA1_5372830822,15.18.710.2811,20,-6442,-5492,-16,0,0,0
NA1_5372830822,15.18.710.2811,25,-2488,-5633,9,0,0,0
NA1_5372722465,15.18.710.2811,10,1284,-298,14,0,0,1
NA1_5372722465,15.18.710.2811,15,24,-261,24,-1,0,1
NA1_5372722465,15.18.710.2811,20,-3622,-2860,16,-1,0,1
NA1_5372722465,15.18.710.2811,25,4192,8468,50,1,1,1
NA1_5372696238,15.18.710.2811,10,-659,-540,-31,0,0,0
NA1_5372696238,15.18.710.2811,15,-2883,-3889,-63,-1,0,0
NA1_5372696238,15.18.710.2811,20,-2621,-4744,-73,0,0,0
NA1_5372696238,15.18.710.2811,25,-3495,-7757,-69,0,0,0
NA1_5371412985,15.18.710.2811,10,773,584,21,0,0,1
NA1_5371412985,15.18.710.2811,15,3211,2415,23,1,0,1
NA1_5371412985,15.18.710.2811,20,4457,5850,47,0,0,1
NA1_5371412985,15.18.710.2811,25,7795,10777,31,0,1,1
NA1_5371342937,15.18.710.2811,10,-2354,-762,26,0,0,1
NA1_5371342937,15.18.710.2811,15,-6164,-4551,36,-1,0,1
NA1_5371342937,15.18.710.2811,20,-2222,-301,56,0,1,1
NA1_5371342937,15.18.710.2811,25,-1990,-1697,54,0,0,1
NA1_5364565966,15.17.708.5788,10,526,1137,0,0,0,0
NA1_5364565966,15.17.708.5788,15,-1481,11,-10,0,0,0
NA1_5364502860,15.17.708.5788,10,951,-697,-12,0,0,0
NA1_5364502860,15.17.708.5788,15,1594,904,2,0,0,0
NA1_5364502860,15.17.708.5788,20,-2088,-2032,-28,-2,0,0
NA1_5364502860,15.17.708.5788,25,-3720,-8658,-46,0,0,0
NA1_5364469562,15.17.708.5788,10,868,157,38,0,0,1
NA1_5364469562,15.17.708.5788,15,-706,-1501,17,-1,0,1
NA1_5364469562,15.17.708.5788,20,2403,1258,16,1,0,1
NA1_5364469562,15.17.708.5788,25,5305,8672,-2,0,0,1
NA1_5364207984,15.17.708.5788,10,-2114,-1857,-35,0,0,0
NA1_5364207984,15.17.708.5788,15,-1361,-2950,-59,-1,0,0
NA1_5364207984,15.17.708.5788,20,-44,-1180,-74,0,0,0
NA1_5364207984,15.17.708.5788,25,1052,-3535,-92,0,0,0
NA1_5364185969,15.17.708.5788,10,4888,1822,50,0,0,1
NA1_5378502302,15.19.715.1836,10,-4123,-2087,-68,0,0,0
NA1_5378502302,15.19.715.1836,15,-10108,-5197,-116,-1,0,0
NA1_5378457437,15.19.715.1836,10,-441,-260,-8,0,0,0
NA1_5378457437,15.19.715.1836,15,-1931,-2806,-26,0,0,0
NA1_5378457437,15.19.715.1836,20,-6797,-9580,-90,-1,0,0
NA1_5378457437,15.19.715.1836,25,-8553,-15369,-133,-3,0,0
NA1_5373340558,15.18.710.2811,10,2966,2866,31,0,0,1
NA1_5373340558,15.18.710.2811,15,9875,10897,117,2,0,1
NA1_5368466330,15.18.710.2811,10,3141,1767,16,0,0,0
NA1_5368466330,15.18.710.2811,15,2061,1681,32,0,0,0
NA1_5368466330,15.18.710.2811,20,2682,900,42,0,0,0
NA1_5368466330,15.18.710.2811,25,3032,9148,65,0,0,0
NA1_5368445091,15.18.710.2811,10,763,-620,-9,0,0,0
NA1_5368445091,15.18.710.2811,15,-1434,-1896,-21,-1,0,0
NA1_5368445091,15.18.710.2811,20,-3313,-3403,-36,0,-1,0
NA1_5368445091,15.18.710.2811,25,-7012,-11877,-62,1,-1,0
NA1_5365566696,15.17.708.5788,10,937,-647,-16,0,0,1
NA1_5365566696,15.17.708.5788,15,2751,729,-13,0,0,1
NA1_5365566696,15.17.708.5788,20,1156,-2306,-11,0,0,1
NA1_5365566696,15.17.708.5788,25,1708,-6818,0,1,-1,1
NA1_5365114468,15.17.708.5788,10,699,857,15,0,0,1
NA1_5365114468,15.17.708.5788,15,2032,3476,49,-1,0,1
NA1_5365114468,15.17.708.5788,20,5829,2725,42,1,0,1
NA1_5365114468,15.17.708.5788,25,7079,8795,75,0,0,1
NA1_5364495745,15.17.708.5788,10,2091,1784,17,0,0,1
NA1_5364495745,15.17.708.5788,15,6740,7889,64,1,1,1
NA1_5364495745,15.17.708.5788,20,11213,10579,79,0,0,1
NA1_5364469774,15.17.708.5788,10,-1436,-127,27,0,0,0
NA1_5364469774,15.17.708.5788,15,-4101,-2967,15,0,0,0
NA1_5364469774,15.17.708.5788,20,-5186,-5388,8,0,0,0
NA1_5373757573,15.18.710.2811,10,559,-400,-22,0,0,0
NA1_5373757573,15.18.710.2811,15,3216,348,-19,1,0,0
NA1_5373757573,15.18.710.2811,20,-3233,-6585,-75,0,-1,0
NA1_5373757573,15.18.710.2811,25,-1936,-4007,-110,0,-1,0
NA1_5378434682,15.19.715.1836,10,-2304,-977,-18,0,0,1
NA1_5378434682,15.19.715.1836,15,637,-438,-27,1,0,1
NA1_5378434682,15.19.715.1836,20,4412,6067,37,1,0,1
NA1_5378434682,15.19.715.1836,25,2379,-462,24,0,0,1
NA1_5370381000,15.18.710.2811,10,-87,231,-52,0,0,0
NA1_5370381000,15.18.710.2811,15,94,-220,-82,0,0,0
NA1_5370381000,15.18.710.2811,20,-1849,-3421,-96,0,0,0
NA1_5370381000,15.18.710.2811,25,-3328,-8442,-129,0,0,0
NA1_5361957534,15.17.708.5788,10,-1876,-473,-15,0,0,0
NA1_5361957534,15.17.708.5788,15,-1638,628,19,-1,0,0
NA1_5361372258,15.17.708.5788,10,3551,2412,33,0,0,1
NA1_5361372258,15.17.708.5788,15,3549,1885,52,0,0,1
NA1_5361372258,15.17.708.5788,20,9000,8040,87,0,0,1
NA1_5361372258,15.17.708.5788,25,10364,7184,119,1,0,1
NA1_5369871818,15.18.710.2811,10,1956,1451,-6,0,0,1
NA1_5369871818,15.18.710.2811,15,5727,3466,0,1,0,1
NA1_5369871818,15.18.710.2811,20,9138,8012,41,1,0,1
NA1_5369871818,15.18.710.2811,25,14244,16416,60,1,0,1
NA1_5369576922,15.18.710.2811,10,835,-826,-25,0,0,1
NA1_5369576922,15.18.710.2811,15,2767,1511,-11,-1,0,1
NA1_5369576922,15.18.710.2811,20,3963,2753,19,1,0,1
NA1_5369576922,15.18.710.2811,25,1681,4528,3,0,0,1
NA1_5369565837,15.18.710.2811,10,1401,1852,15,0,0,0
NA1_5369565837,15.18.710.2811,15,1281,2934,43,-1,0,0
NA1_5369565837,15.18.710.2811,20,4742,4815,99,-1,0,0
NA1_5369565837,15.18.710.2811,25,2340,-4093,78,0,0,0
NA1_5369243464,15.18.710.2811,10,-2323,1235,1,0,0,1
NA1_5369243464,15.18.710.2811,15,1758,4187,7,2,0,1
NA1_5369243464,15.18.710.2811,20,10288,12891,69,3,0,1
NA1_5369213361,15.18.710.2811,10,-1250,-960,-59,0,0,0
NA1_5369213361,15.18.710.2811,15,189,-82,-73,-1,0,0
NA1_5369213361,15.18.710.2811,20,-570,792,-85,-1,0,0
NA1_5369213361,15.18.710.2811,25,-97,2273,-89,0,0,0
NA1_5364679610,15.17.708.5788,10,551,322,16,0,-1,0
NA1_5364679610,15.17.708.5788,15,-2394,-2310,-2,-1,0,0
NA1_5364679610,15.17.708.5788,20,-5295,-3913,5,-1,0,0
NA1_5364679610,15.17.708.5788,25,-152,611,71,0,0,0
NA1_5364648562,15.17.708.5788,10,-1336,-1036,3,0,0,0
NA1_5364648562,15.17.708.5788,15,-1956,-2443,-15,-1,0,0
NA1_5364648562,15.17.708.5788,20,-3486,-2486,-12,-1,0,0
NA1_5361487777,15.17.708.5788,10,1789,1837,23,0,0,0
NA1_5361487777,15.17.708.5788,15,2225,2184,34,0,0,0
NA1_5361487777,15.17.708.5788,20,1830,-1486,11,0,0,0
NA1_5361487777,15.17.708.5788,25,-3953,-10621,-38,-1,0,0
NA1_5361462292,15.17.708.5788,10,-226,1284,38,0,0,0
NA1_5361462292,15.17.708.5788,15,2394,2718,50,1,0,0
NA1_5361462292,15.17.708.5788,20,-1693,-429,27,0,0,0
NA1_5361462292,15.17.708.5788,25,-5748,-3749,-14,-1,0,0
NA1_5361438000,15.17.708.5788,10,1356,-467,-21,0,0,0
NA1_5361438000,15.17.708.5788,15,-1673,-3753,-68,-1,0,0
NA1_5361438000,15.17.708.5788,20,-2845,-4482,-84,-2,1,0
NA1_5361438000,15.17.708.5788,25,-9650,-13164,-116,-1,0,0
NA1_5361368122,15.17.708.5788,10,-1285,-1013,-5,0,0,1
NA1_5361368122,15.17.708.5788,15,1301,1333,-5,0,0,1
NA1_5361368122,15.17.708.5788,20,-752,1206,11,-1,0,1
NA1_5361368122,15.17.708.5788,25,-1486,-1747,26,0,0,1
NA1_5375595323,15.19.713.5912,10,-1253,-581,2,0,0,0
NA1_5375595323,15.19.713.5912,15,-870,-1824,-16,0,0,0
NA1_5375595323,15.19.713.5912,20,818,-1600,-16,0,0,0
NA1_5375595323,15.19.713.5912,25,-1650,-10980,-41,-2,0,0
NA1_5374399445,15.19.713.5912,10,-73,-596,-10,0,0,1
NA1_5374399445,15.19.713.5912,15,-2758,-4102,-27,0,0,1
NA1_5374399445,15.19.713.5912,20,-343,-447,-5,1,0,1
NA1_5374399445,15.19.713.5912,25,4613,6938,-20,0,1,1
NA1_5370888745,15.18.710.2811,10,2663,2164,27,0,0,1
NA1_5370888745,15.18.710.2811,15,9879,6978,91,3,0,1
NA1_5370847445,15.18.710.2811,10,-1939,-2416,-23,0,0,0
NA1_5370847445,15.18.710.2811,15,-181,-989,-27,1,0,0
